nm0019520	Manuel Aliacar	\N	\N	actor	tt0012999,tt0018078
nm0019528	Hrant Alianak	1950	\N	actor,director,writer	tt2572330,tt1226681,tt3673000,tt0481257
nm0019562	Bozidar Alic	1954	\N	actor	tt0104593,tt0084823,tt0236090,tt1124351
nm0019590	Christopher Aliendi	\N	\N	actor	tt0107697
nm0019665	Dean Alioto	\N	\N	director,producer,actor	tt1421306,tt0142074,tt0397077,tt0193073
nm0019678	Elías Alippi	1883	1942	actor,director	tt0020654,tt0175899,tt0175903,tt0200510
nm0019705	George Alison	1865	1936	actor	tt2270674,tt0005216
nm0019935	Hugh Allan	1903	1997	actor	tt0017829,tt0018646,tt0017675,tt0468133
nm0020109	Arthur Allardt	1883	1940	actor	tt0335431,tt1254776,tt1219210,tt0335412
nm0020122	Peter Allas	\N	\N	actor	tt0758762,tt0104187,tt0316654,tt0257076
nm0020140	James Allbaugh	\N	\N	actor	tt0004458
nm0020216	W.A. Alleman	\N	\N	actor	tt0012167
nm0020234	Joseph Allen Sr.	1873	1952	actor	tt0374174,tt0233793,tt0447044,tt0338505
nm0020251	Alfred Allen	1866	1947	actor	tt0009252,tt0011039,tt0008454,tt0011530
nm0020309	Bill Allen	1962	\N	actor,writer	tt1117385,tt0091817,tt0096969,tt0765010
nm0020354	Chad Allen	1974	\N	actor,producer	tt0103405,tt0123099,tt0090496,tt0092074
nm0020366	Chesney Allen	1893	1982	actor,soundtrack	tt0037772,tt0032511,tt0783233,tt0051863
nm0020367	Chet Allen	1939	1984	actor,soundtrack	tt0046059,tt1055640,tt0175438,tt0045374
nm0020431	David E. Allen	1962	\N	producer,actor,assistant_director	tt0402904,tt0292610,tt0397537,tt0280609
nm0020479	Eddie Allen	\N	\N	actor	tt0107597,tt0115082,tt0106079,tt0078692
nm0020481	Eddie Allen	\N	\N	actor	tt0275311,tt0325207
nm0020506	Ethan Allen	\N	\N	actor	tt0268613,tt0445963,tt0059161,tt0065501
nm0020507	Ethan Allen	1882	1940	actor	tt0020700,tt0032112,tt0022077,tt0032006
nm0020521	Fred Allen	1894	1956	actor,writer,soundtrack	tt0044981,tt0037823,tt0032730,tt0030712
nm0020568	Harry Allen	1883	1951	actor	tt0018399,tt0019501,tt0027673,tt0028677
nm0020639	Jeffrey Allen	1910	1991	actor	tt0058694,tt0067850,tt0058372,tt0069521
nm0020652	Jim Allen	\N	\N	actor	tt0092545,tt0079441
nm0020695	Joseph Allen	1918	1962	actor	tt0035556,tt0035122,tt0029262,tt0028570
nm0020707	Justin Allen	1981	\N	miscellaneous,actor,producer	tt8274876,tt0209069,tt8275034,tt3603942
nm0020717	Keith Allen	1953	\N	actor,soundtrack,director	tt0083402,tt0274309,tt0230600,tt0111149
nm0020730	Kevin Scott Allen	\N	\N	actor,writer	tt0455275,tt0106145,tt0285333,tt0101121
nm0020763	Lester Allen	1891	1949	actor	tt0040694,tt0037749,tt0038455,tt0041613
nm0020802	Mark Allen	1920	2003	actor	tt0061277,tt0058855,tt0059978,tt0054909
nm0020842	Mike Allen	\N	\N	actor,assistant_director,camera_department	tt0272065,tt0145039,tt0101497,tt0091062
nm0020870	Oliver C. Allen	\N	\N	actor	tt0006396
nm0020931	Ray Allen	1975	\N	actor,producer	tt0124718,tt3319196,tt0242508,tt0984167
nm0020942	Rex Allen	1920	1999	actor,soundtrack,music_department	tt0042203,tt0044439,tt1964418,tt0046140
nm0020948	Richard Allen	1871	1940	actor	tt0869984,tt0460216,tt1130907,tt0004723
nm0020979	Robert Allen	1906	1998	actor,soundtrack	tt0026047,tt0029489,tt0028597,tt0028448
nm0021025	Sam Allen	1861	1934	actor	tt0023912,tt0017354,tt0016237,tt0017141
nm0021049	Seth Allen	1941	1986	actor	tt0068718,tt0063256,tt0089841,tt0064002
nm0021101	Tex Allen	\N	\N	actor	tt0339360,tt1386600,tt0008730,tt1462427
nm0021112	Todd Allen	1960	\N	actor,producer,writer	tt0118632,tt0482857,tt0758745,tt1853728
nm0021139	Victor Allen	\N	\N	actor	tt0015246,tt0016488,tt0016555,tt0130628
nm0021147	W.J. Allen	\N	\N	actor	tt0009611,tt0016864,tt0013987
nm0021158	Willi Allen	\N	\N	actor	tt0798899,tt0444710,tt0355656,tt1445615
nm0021190	Bobby Allende	\N	\N		tt0109253
nm0021193	Fernando Allende	1952	\N	actor,producer,writer	tt7012906,tt0187584,tt0324739,tt1664687
nm0021342	Jean-Louis Allibert	1897	1979	actor	tt0024700,tt0022150,tt0207295,tt0030667
nm0021357	Alex Allin	\N	\N	actor	tt0483109,tt0018523,tt0027336,tt0200457
nm0021372	James Alling	\N	\N	actor	tt5081714,tt0183619,tt0004447,tt5081712
nm0021480	Ralph Allison	\N	\N	actor	tt0116590,tt0224902,tt0217621,tt0118564
nm0021502	Claud Allister	1888	1970	actor,soundtrack	tt0019735,tt0028669,tt0034091,tt0041094
nm0021548	James Allodi	1967	\N	director,actor,writer	tt0119217,tt0429422,tt2820078,tt0264130
nm0021607	Corbin Allred	1979	\N	actor,producer	tt0118487,tt2887322,tt0373283,tt0107977
nm0021708	Marian Alma	1860	1945	actor	tt0137865,tt7328422,tt1247806,tt0165827
nm0021754	James Almanzar	1934	2002	actor	tt0062569,tt0064155,tt0058855,tt0088814
nm0021780	Noam Almaz	\N	\N	actor	tt0087629,tt0089079,tt0090798
nm0021835	Joaquim de Almeida	1957	\N	actor,producer	tt1959563,tt0109444,tt1596343,tt0285331
nm0021929	Ernesto Almirante	1877	1964	actor	tt0039682,tt0039381,tt0044000,tt0040100
nm0021932	Luigi Almirante	1886	1963	actor	tt0033080,tt0031949,tt0043802,tt0034366
nm0021942	Charlie Almlöf	1889	1958	actor	tt0038770,tt0035595,tt0027274,tt0025341
nm0021992	Antonio Almorós	1922	1977	actor	tt0043273,tt0415421,tt0050700,tt0047186
nm0022017	Jimmy Almström	1976	\N	actor	tt0104873,tt0097543
nm0022119	José María Alonso Pesquera	\N	\N	writer,production_manager,actor	tt0038133,tt0038737,tt0148035,tt0039675
nm0022155	Chito Alonso	\N	\N	actor	tt0025142,tt0025196,tt0028204
nm0022179	Francisco Alonso	\N	\N	actor	tt0181337,tt0040570,tt0024019,tt0034614
nm0022209	José López Alonso	\N	\N	actor	tt0016906
nm0022264	Rafael Alonso	1920	1998	actor,director	tt0052598,tt0083743,tt0176415,tt0081870
nm0022268	Ricardo Alonso	\N	\N	actor	tt0016752
nm0022279	Señor Alonso	\N	\N	actor	tt0006419,tt0005240
nm0022306	Laz Alonso	1974	\N	actor,soundtrack,producer	tt1013752,tt0499549,tt1190634,tt5390504
nm0022323	Ryan Alosio	1973	\N	actor,producer	tt4741306,tt8785320,tt4938700,tt4052886
nm0022367	Murray Alper	1904	1984	actor,soundtrack,miscellaneous	tt0033870,tt0031536,tt0021322,tt0035279
nm0022371	Jeffe Alperi	\N	\N		tt0113718
nm0022451	Roberto Alpi	1952	\N	actor	tt0090220,tt0834018,tt0111878,tt0834027
nm0022490	Gene Alsace	1902	1967	actor,stunts,soundtrack	tt0034108,tt0038101,tt0035544,tt0126328
nm0022554	Martin Alsop	\N	\N	actor,soundtrack	tt1925421,tt0004037,tt0007118,tt0157746
nm0022555	Peter Alsop	\N	\N	soundtrack,actor,composer	tt0091541,tt0172098,tt0081277,tt0080785
nm0022607	Carl Alstrup	1877	1942	actor,director,writer	tt0001049,tt0208169,tt2341886,tt2346640
nm0022622	Al Alt	1897	1992	actor,assistant_director,producer	tt0134037,tt0024551,tt0023810,tt0024124
nm0022652	Pedro Altamirano	\N	\N	actor,music_department	tt0120746,tt0117509,tt0233469,tt0129332
nm0022658	John Altamura	\N	2018	actor	tt0098502,tt0100300,tt0098503,tt0112503
nm0022758	Tom Alter	1950	2017	actor,writer,miscellaneous	tt0420332,tt0102636,tt0076167,tt0083987
nm0022764	Ernesto Alterio	1970	\N	actor,soundtrack	tt2419986,tt1726888,tt0301524,tt0212311
nm0022765	Héctor Alterio	1929	\N	actor,soundtrack	tt0292542,tt0303267,tt0075616,tt0076394
nm0022787	Wilhelm Althaus	\N	\N	actor	tt0033275,tt1303726,tt0034815,tt0045046
nm0022800	Charles R. Althoff	1889	1962	actor	tt0133979,tt0174603,tt0024246,tt0023757
nm0022883	Bruce Altman	1955	\N	actor	tt0404390,tt0102768,tt1764183,tt0325805
nm0022901	Jeff Altman	1951	\N	actor,soundtrack	tt0085470,tt0102034,tt0131675,tt0389790
nm0022940	Steve Altman	\N	\N	actor,composer,editor	tt0205125,tt2400016,tt0380032,tt1414356
nm0022973	Bobby Alto	1938	\N	actor	tt0852975,tt0090555,tt0082945,tt0072855
nm0023013	Walter George Alton	1941	\N	actor	tt0078721,tt0087399,tt0078449,tt0081693
nm0023112	Tony Alva	1957	\N	actor,miscellaneous,stunts	tt0355702,tt0092085,tt0076721,tt2651164
nm0023143	Daniel Alvarado	1951	\N	actor	tt0271276,tt0362368,tt0109606,tt0110712
nm0023147	Don Alvarado	1900	1967	actor,assistant_director,production_manager	tt0048545,tt0018853,tt0048028,tt0041178
nm0023173	Max Alvarado	1929	1997	actor	tt0359537,tt0787224,tt0356953,tt0359940
nm0023221	Enrique Diosdado	1910	1983	actor,assistant_director,miscellaneous	tt0199735,tt0053563,tt0047655,tt0044555
nm0023225	Abraham Alvarez	\N	\N	actor	tt0105932,tt0100403,tt0086734,tt0094631
nm0023512	Rafael Alves	\N	\N	actor	tt0129250,tt0021125,tt0020047,tt0013684
nm0023569	John Alvin	1917	2009	actor	tt0037954,tt0046587,tt0035799,tt0075528
nm0023603	Gabriel Alw	1889	1946	actor	tt0036995,tt0007852,tt0009420,tt0016462
nm0023668	Lyle Alzado	1949	1992	actor	tt0094496,tt0097882,tt0095005,tt0092974
nm0023715	Shigeru Amachi	1931	1985	actor,art_department	tt5946586,tt0155278,tt0227492,tt0423633
nm0023767	Manuel Amado	\N	\N	actor	tt1686721,tt0046879,tt3762608,tt0076444
nm0023832	Mathieu Amalric	1965	\N	actor,director,writer	tt0408306,tt2278388,tt0401383,tt0830515
nm0023862	Hideyo Amamoto	1926	2003	actor	tt0156214,tt0061868,tt0088041,tt0055630
nm0023885	Tom Amandes	1959	\N	actor,director,soundtrack	tt0120570,tt0318883,tt0116908,tt0120620
nm0024027	Estevão Amarante	1889	1951	actor	tt0037676,tt0038625,tt0044866,tt0208657
nm0024101	Emilín Amat	\N	\N	actor	tt0019750
nm0024139	Alberto Amato	\N	\N	actor	tt0046046,tt0039593,tt0874668,tt0136225
nm0024177	Nicolas Amato	1893	1976	actor	tt0157764,tt0193239,tt0047659,tt0021309
nm0024195	Bin Amatsu	1921	1979	actor	tt0143428,tt0301803,tt0199907,tt0165379
nm0024313	Lars Amble	1939	2015	actor,writer,director	tt0365763,tt0088636,tt0083888,tt0063611
nm0024322	Joss Ambler	1900	1959	actor	tt0036694,tt0029995,tt0032356,tt0134309
nm0024350	Domingo Ambriz	1948	\N	actor	tt0086491,tt0100994,tt0085236,tt0079367
nm0024476	András Ambrus	1925	\N	actor	tt0061881,tt0055758,tt0070271,tt0044228
nm0024580	Claudio Amendola	1963	\N	actor,writer,director	tt0253839,tt0103658,tt0115296,tt5746178
nm0024593	Tony Amendola	1951	\N	actor,soundtrack	tt0120746,tt0116905,tt3322940,tt0118480
nm0024651	Frank Amerise	\N	\N	actor	tt0020633,tt0027156
nm0024659	Lem Amero	1937	1989	editor,director,composer	tt0124498,tt0065442,tt0082082,tt0253301
nm0024701	Floyd Ames	\N	\N	actor	tt0019894,tt0015661,tt0016455,tt0019477
nm0024706	Gerald Ames	1881	1933	actor,director	tt0011914,tt0005931,tt0333951,tt0006373
nm0024736	Percy Ames	1874	1936	actor	tt0025160,tt0016377,tt0012879
nm0024739	Robert Ames	1889	1931	actor,soundtrack	tt0022404,tt0020985,tt0017464,tt0021044
nm0024780	Kwesi Ameyaw	1975	\N	actor,stunts,miscellaneous	tt0359013,tt0331632,tt0770828,tt0379725
nm0024839	Robert Amico	1953	\N	actor,producer,miscellaneous	tt0445934,tt1658830,tt0134273,tt0296055
nm0024849	Amidou	1935	2013	actor,miscellaneous	tt0160797,tt0083284,tt0122690,tt0266987
nm0024940	Paul Amiot	1886	1979	actor	tt0039792,tt0065531,tt1508371,tt0177912
nm0025134	Francesco Amodio	1868	1937	actor	tt1221827,tt0025792,tt0023877,tt0351545
nm0025179	Gabriel Amor	\N	\N	actor,miscellaneous	tt0100930,tt2114490,tt0279988
nm0025273	Eladio Amorós	\N	\N	actor	tt0016161
nm0025293	David Amos	1958	\N	actor,producer	tt0116323,tt0217355,tt0155733,tt0114606
nm0025309	John Amos	1939	\N	actor,writer,producer	tt0099423,tt0097770,tt0070991,tt0094898
nm0025347	King Ampaw	\N	\N	director,actor,writer	tt0899070,tt0094888,tt0089668,tt0085814
nm0025389	Sadashiv Amrapurkar	1950	2014	actor,writer,music_department	tt0156985,tt0105515,tt0115009,tt0085178
nm0025440	Morey Amsterdam	1908	1996	actor,soundtrack,writer	tt0056860,tt0058384,tt0054533,tt0485947
nm0025445	Roland Amstutz	1942	1997	actor	tt0079322,tt0086206,tt0087903,tt0118996
nm0025466	Oscar Amundsen	1890	1986	actor	tt0036329,tt0034914,tt0036223,tt0010939
nm0025523	Amédée	1923	1985	actor,writer	tt0049259,tt0043686,tt0147741,tt1493317
nm0025617	Ketan Anand	\N	\N	director,actor,assistant_director	tt3509180,tt0363993,tt0177503,tt0112308
nm0025630	Vikas Anand	\N	\N	actor,writer	tt0151206,tt0099953,tt0073707,tt0115009
nm0025779	Romualds Ancans	1944	2011	actor	tt0938750,tt1135946,tt1149607,tt0075274
nm0025821	Leo Anchóriz	1932	1987	actor,art_department,writer	tt0075061,tt0057469,tt0064131,tt0059882
nm0025857	Richard Anconina	1953	\N	actor,soundtrack	tt0120471,tt0086420,tt0095386,tt0100357
nm0025874	Raúl de Anda	1908	1997	producer,writer,director	tt0037754,tt0255887,tt0271657,tt0314733
nm0025891	Mig Macario	1970	\N	actor,casting_department,miscellaneous	tt1843230,tt6111130,tt7043012,tt0452046
nm0025901	José Andechaga	\N	\N	actor	tt0019750
nm0025938	Mark Anderako	\N	\N	actor	tt4982870,tt0117366,tt0484383,tt0244297
nm0026011	Glenn Anders	1889	1981	actor	tt0021053,tt0040525,tt0043766,tt0042779
nm0026049	Rudolph Anders	1895	1987	actor,miscellaneous	tt0046186,tt0052187,tt0032553,tt0051630
nm0026121	Dan Andersen	\N	\N	actor	tt0264606
nm0026245	Scott Andersen	\N	\N	actor,producer	tt0106292,tt0166030,tt0094025,tt0099236
nm0026285	Shedrack Anderson III	1977	\N	actor,director,producer	tt3120560,tt0316882,tt1999182,tt0396592
nm0026295	Michael Anderson Jr.	1943	\N	actor,soundtrack	tt0059740,tt0054353,tt0074812,tt0060011
nm0026342	Dave Anderson	1884	1950	actor,assistant_director	tt0004277,tt0373013,tt0008069,tt0005204
nm0026364	Anthony Anderson	1970	\N	actor,producer,soundtrack	tt0407887,tt0257568,tt0410097,tt0418279
nm0026474	C.E. Anderson	1882	1956	actor	tt0014488,tt0016324,tt0016541,tt0022909
nm0026518	Christian Toulali	1965	\N	actor	tt0108985,tt0070981,tt0077076,tt0329589
nm0026552	Dallas Anderson	1874	1934	actor	tt0012666,tt0165290,tt0011995,tt0150438
nm0026579	Dave Anderson	\N	\N	actor	tt0095722
nm0026621	Devon Anderson	1987	\N	actor	tt0366043,tt0088512,tt1979918,tt0120185
nm0026655	Eddie 'Rochester' Anderson	1905	1977	actor,soundtrack	tt0030993,tt0031381,tt0035703,tt0057193
nm0026687	Erich Anderson	\N	\N	actor,writer	tt0364845,tt0087298,tt0250797,tt0319960
nm0026721	Frank Anderson	\N	\N	actor	tt0007965
nm0026802	Herbert Anderson	1917	1994	actor,soundtrack	tt0035020,tt0041163,tt0052461,tt0057765
nm0026835	Jackie Anderson	\N	\N	actor	tt0011635,tt0224849
nm0026849	James H. Anderson	1902	1960	assistant_director,production_manager,actor	tt0031593,tt0035151,tt0049343,tt0048329
nm0026879	Jeff Anderson	1970	\N	actor,director,writer	tt0424345,tt0109445,tt0261392,tt1007028
nm0026896	Jerry Anderson	\N	\N	actor	tt0092401,tt0085892,tt0090498,tt0191731
nm0026908	Jimmy Anderson	\N	\N	actor	tt0030993,tt0017204,tt0016890,tt0016733
nm0026930	John Anderson	1922	1992	actor,assistant_director,soundtrack	tt0054215,tt0096684,tt0095082,tt0059678
nm0026957	John L. Anderson	\N	\N	actor	tt0011886
nm0027066	Lawrence Anderson	1893	1939	actor	tt0027749,tt0029328,tt0025118,tt0025558
nm0027112	M. Anderson	\N	\N	actor	tt0020800
nm0027149	Mark Edward Anderson	\N	\N	actor	tt0118941
nm0027164	Matthew R. Anderson	\N	\N	stunts,actor,assistant_director	tt1234719,tt1270797,tt0337978,tt1843866
nm0027199	Michael J. Anderson	1953	\N	actor	tt0098936,tt0166924,tt0105665,tt0319969
nm0027215	Miles Anderson	1947	\N	actor	tt3468798,tt3783958,tt0334874,tt0098825
nm0027223	Mitchell Anderson	1961	\N	actor,soundtrack	tt0097648,tt0093300,tt0218390,tt5897570
nm0027245	Nelson Anderson	\N	\N	actor,writer,producer	tt0092624,tt0095611,tt0088695,tt2534750
nm0027323	Richard Anderson	1926	2017	actor,producer	tt0050825,tt0049223,tt0045125,tt0071054
nm0027351	Robert Anderson	1890	1963	actor,director,make_up_department	tt0338288,tt0329403,tt0010019,tt0014489
nm0027385	Ron Anderson	\N	\N	actor	tt0366598,tt0888693,tt0218378,tt0131550
nm0027402	Sam Anderson	1947	\N	actor	tt0083530,tt1067583,tt0109830,tt4361050
nm0027548	Vass Anderson	1933	2015	actor,miscellaneous	tt0086818,tt0078346,tt0165593,tt0111958
nm0027566	Warner Anderson	1911	1976	actor	tt0038765,tt0042393,tt0037954,tt0046816
nm0027578	William Anderson	1918	1978	actor	tt0018135,tt0007677,tt0132971,tt0014575
nm0027735	Kris Andersson	1969	\N	actor,production_manager,miscellaneous	tt0120338,tt0339071,tt0119053,tt0120082
nm0027851	Wiktor Andersson	1887	1966	actor	tt0036361,tt0046345,tt0039446,tt0033799
nm0027882	Keith Andes	1920	2005	actor,soundtrack	tt0041770,tt0044502,tt0061237,tt0066473
nm0027894	Gaetano Autiero	1941	\N	actor	tt0049266,tt0050817,tt0048673
nm0027907	Patxi Andión	1947	\N	actor,soundtrack,writer	tt0091805,tt0083583,tt0092983,tt0075027
nm0027942	Masanobu Andô	1975	\N	actor	tt0266308,tt0380027,tt0116767,tt0906665
nm0027947	Noboru Andô	1926	2015	actor,writer,producer	tt0228012,tt8720238,tt0328668,tt6523126
nm0028256	Felice Andreasi	1928	2005	actor	tt0237539,tt0171976,tt0106286,tt0098390
nm0028308	Boris Andreyev	1915	1982	actor	tt0039833,tt0041727,tt0046797,tt0057388
nm0028319	Damir Andrei	\N	\N	actor	tt0489099,tt1194417,tt1495708,tt0094964
nm0028467	Charlie Rivel	1896	1983	actor	tt0035619,tt0436624,tt0061363,tt0794072
nm0028487	Simón Andreu	1941	\N	actor	tt0246460,tt0317198,tt0499448,tt1441912
nm0028583	Bobby Andrews	1895	1976	actor	tt0145441,tt0325382,tt0183104,tt0163861
nm0028625	David Andrews	1952	\N	actor	tt0977855,tt0137523,tt0181852,tt0112384
nm0028647	Edward Andrews	1914	1985	actor,soundtrack	tt0066473,tt0088128,tt0087363,tt0058571
nm0028658	Frank Andrews	1866	1948	actor,writer	tt0269125,tt0004403,tt0003752,tt0015471
nm0028674	Harry Andrews	1911	1989	actor,soundtrack	tt0059274,tt0078480,tt0068909,tt0078346
nm0028690	Jason Andrews	\N	\N	actor	tt0175880,tt0120577,tt0118749,tt0272338
nm0028743	Lawrence Andrews	\N	\N	actor	tt0025197
nm0028823	Robert Andrews	1895	1976	actor	tt0015471,tt0018349,tt0017741,tt0319124
nm0028837	Réal Andrews	1963	\N	actor,stunts	tt0095492,tt0091777,tt0096969,tt0093756
nm0028846	Shawn Andrews	1971	\N	actor	tt1103221,tt0106677,tt1230364
nm0028852	Slim Andrews	1906	1992	actor,soundtrack	tt0034629,tt0032222,tt0032997,tt0034107
nm0028872	Tige Andrews	1920	2007	actor,writer	tt0048380,tt0048893,tt0062589,tt0052463
nm0028878	Tod Andrews	1914	1972	actor,soundtrack	tt0050414,tt0065462,tt0035979,tt0034883
nm0028886	Tyler Francavilla	\N	\N	actor	tt1179914,tt0364812,tt0804503,tt5805944
nm0028903	Andrex	1907	1989	actor,soundtrack	tt0199738,tt0025898,tt0041634,tt0291400
nm0028977	Virl Andrick	\N	\N	actor	tt0263265,tt1068678,tt0297884,tt0120772
nm0029004	Luc Andrieux	1917	1977	actor,assistant_director,miscellaneous	tt0053198,tt0055082,tt0042375,tt0058159
nm0029025	David Andriole	1964	\N	actor,producer,location_management	tt1628841,tt1396484,tt1582459,tt0780504
nm0029056	Ichgola Androgyn	\N	\N	actor	tt0090266,tt0113961,tt0950695,tt0092568
nm0029068	James Andronica	1945	\N	actor,writer,producer	tt0113827,tt0081867,tt0107709,tt0078011
nm0029139	Albert Andruss	\N	\N	actor	tt0004535,tt0006302
nm0029177	Bert André	1941	2008	actor,sound_department	tt0091060,tt0113081,tt0443303,tt0238802
nm0029192	Émile André	\N	1924	actor,assistant_director	tt0012548,tt0437816,tt0438377,tt0009701
nm0029217	Marcel André	1885	1974	actor,soundtrack	tt0030252,tt0038348,tt0158955,tt0202210
nm0029223	Michel André	1912	1987	writer,actor,miscellaneous	tt0056660,tt0142186,tt0038631,tt0167523
nm0029278	Ángel de Andrés López	1951	2016	actor	tt0095675,tt0094822,tt0434382,tt0115850
nm0029297	Valeriano Andrés	1922	2005	actor	tt0068496,tt0415421,tt0447779,tt0454052
nm0029298	Ángel de Andrés	1918	2006	actor,writer	tt0415421,tt0040204,tt0083770,tt0085765
nm0029400	Michael Angarano	1987	\N	actor,director,writer	tt0405325,tt0865556,tt0181875,tt2231253
nm0029409	Richard Angarola	1920	2008	actor	tt0070511,tt0068762,tt0061747,tt0058805
nm0029460	Jack Angel	1930	\N	actor,miscellaneous	tt0212720,tt0435761,tt0101414,tt0114709
nm0029468	Johnny Angel	\N	\N	actor	tt0140111,tt0153726,tt0136073,tt1795674
nm0029515	Josep Maria Angelat	1921	1992	actor,miscellaneous	tt1339399,tt0054078,tt0447779,tt0415421
nm0029664	Charles Angelo	\N	\N	actor	tt0007207,tt0011006
nm0029671	Jean Angelo	1875	1933	actor	tt0023002,tt0197928,tt0200457,tt0010969
nm0029679	Michael Angelo	1973	\N	actor	tt0447702,tt0106028,tt1159672,tt0156460
nm0029752	François Angely	1847	1931	actor	tt0949396,tt0494486,tt0198579,tt0193824
nm0029962	Álex Angulo	1953	2014	actor,producer	tt0118819,tt0112922,tt0124958,tt0457430
nm0029969	David Angus	1957	\N	actor	tt6576114,tt0108840,tt0104448,tt0094430
nm0030021	Christien Anholt	1971	\N	actor	tt0485376,tt0207919,tt0099726,tt0454824
nm0030153	Sverre Anker Ousdal	1944	\N	actor	tt0430576,tt0205619,tt0093543,tt0119375
nm0030194	Morris Ankrum	1897	1964	actor	tt0042593,tt0049169,tt0036419,tt0042897
nm0030276	James Annand	1883	1967	actor	tt0123244,tt0170403,tt0300228,tt0327249
nm0030332	Nikolai Annenkov	1899	1999	actor	tt0180250,tt0352268,tt0041932,tt0032524
nm0030342	Fred Annerly	1887	1967	actor	tt0158867,tt0004295
nm0030344	Frank Annese	1950	\N	actor	tt0840001,tt0086662,tt0086862,tt0091575
nm0030383	Vito Annichiarico	\N	\N	actor	tt0039291,tt0455925,tt0037491,tt0038890
nm0030442	Nick Annunziata	\N	\N	actor,producer	tt0141842,tt6350682,tt0460627,tt0056758
nm0030516	Michael Ansara	1922	2013	actor,director,producer	tt0058815,tt0064395,tt0074896,tt0077904
nm0030548	Mike Anscombe	\N	\N	actor	tt0144168,tt0100353,tt0120654,tt0142804
nm0030568	Bernard Ansell	1881	1958	actor	tt0156748,tt0026536,tt0028282,tt0242695
nm0030596	Gabriel Anselmi	1974	\N	actor	tt0125078,tt0401915,tt0238789,tt0324910
nm0030614	Silvio Anselmo	1936	\N	actor,miscellaneous	tt0165978,tt0186762,tt0085658,tt0104012
nm0030644	Zachary Ansley	1972	\N	actor	tt0100411,tt0106179,tt0092791,tt0108330
nm0030653	A.E. Anson	1879	1936	actor	tt0021622,tt0022321
nm0030660	George W. Anson	1847	1920	actor	tt0011108,tt0004487,tt0005034
nm0030667	Master Anson	\N	\N	actor	tt0001604
nm0030707	Harold Anstruther	1887	1966	actor	tt0031486,tt0035440,tt0250424
nm0030742	Alexander Antalffy	1887	\N	actor,director,writer	tt0008527,tt0010967,tt0241632,tt8331816
nm0030882	Gerald Anthony	1951	2004	actor,director	tt0120192,tt0062595,tt0056758,tt0065272
nm0030892	Jack Anthony	1900	1962	actor	tt0019948,tt0019459,tt0018992,tt0016864
nm0030918	Joseph Anthony	\N	\N	actor,soundtrack,miscellaneous	tt0118713,tt1225901,tt0112580,tt0105932
nm0030927	Keith Anthony	\N	\N	actor,miscellaneous	tt0889583,tt0780521,tt0397101,tt0240890
nm0030949	Mark Anthony	\N	\N	actor	tt0106873,tt0092992,tt0104530,tt0113730
nm0030955	Michael Anthony	1911	1998	actor	tt0445895,tt0197188,tt0039485,tt0424515
nm0030983	Philip Anthony	\N	\N	actor	tt0173444,tt0329370,tt0011655,tt0318632
nm0031001	Robert A. Guthrie	1979	\N	actor,director,writer	tt0296604,tt0241760,tt1531060,tt0443501
nm0031055	Pete Antico	\N	\N	stunts,actor,producer	tt3421274,tt0104714,tt4124980,tt2710166
nm0031078	Steve Antin	1958	\N	actor,writer,producer	tt0107220,tt1126591,tt0089218,tt0094608
nm0031229	Scott Anton	1989	\N	actor	tt0216799
nm0031355	Gabriele Antonini	1938	\N	actor,miscellaneous	tt0203868,tt0124319,tt0167862,tt0055190
nm0031359	Marty Antonini	\N	\N	actor	tt0211465,tt1559040,tt0388795,tt0250687
nm0031386	Jim Antonio	1931	\N	actor,stunts	tt0161492,tt0264464,tt0120789,tt0114069
nm0031446	Aleksandr Antonov	1898	1962	actor,miscellaneous	tt0049166,tt0015361,tt0015648,tt0029932
nm0031454	Semyon Antonov	\N	\N	actor	tt0256830,tt0022825
nm0031511	Omero Antonutti	1935	\N	actor,miscellaneous	tt0087537,tt0076517,tt1046997,tt0081148
nm0031529	Jason Antoon	1971	\N	actor,writer,producer	tt0181689,tt0313737,tt0758766,tt5640558
nm0031552	David Antrobus	\N	\N	actor	tt0183068,tt0114279,tt1240904,tt0202287
nm0031759	Perry Anzilotti	1959	\N	actor,producer,director	tt0118689,tt0118900,tt0925266,tt0986372
nm0031832	Tomio Aoki	1923	2004	actor	tt0057697,tt0204504,tt0270065,tt1330033
nm0031889	Sugisaku Aoyama	1889	1956	actor,director,writer	tt0036400,tt0046478,tt0045137,tt1163789
nm0031891	Yukio Aoyama	1888	1939	actor	tt0011864,tt0008922,tt0008430,tt0011773
nm0032001	Andreas Apergis	\N	\N	actor,miscellaneous	tt2334879,tt1137450,tt1411250,tt1877832
nm0032009	Apesanahkwat	\N	\N	actor	tt0106168,tt5362988,tt2249007,tt1513835
nm0032105	Apollon Uni	1862	1928	actor	tt0017120
nm0032106	Camillo Apolloni	\N	\N	actor,assistant_director,director	tt0031782,tt0022471,tt1063058,tt0032758
nm0032127	Gustavo Aponte	\N	\N	actor	tt0037079,tt0026192,tt0031155,tt0232615
nm0032221	Sam Appel	1871	1947	actor	tt0009304,tt0021097,tt0019320,tt0022581
nm0032251	Gianni Appelius	\N	\N	actor	tt0038327,tt0055241,tt0041504
nm0032371	Paul Appleby	\N	\N	actor	tt0067383,tt0135613
nm0032402	Roy Applegate	1878	1950	actor,director,casting_director	tt0007133,tt0194495,tt0016308,tt0187327
